C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_265.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_265.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_265.jpg,0,0.2010219,0,0.06778909
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_338.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_338.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_338.jpg,0,0.4527468,0,0.4378841
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_411.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_411.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_411.jpg,0,0.6896437,0,0.94943
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_477.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_477.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_477.jpg,0,0.8727005,0,1.597787
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_547.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_547.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_547.jpg,0,1,0,2.521355
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_616.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_616.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_616.jpg,0,1,0,3.225274
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_684.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_684.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_684.jpg,-0.05,1,0,3.928943
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_752.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_752.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_752.jpg,-0.25,1,0,4.854429
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_821.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_821.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_821.jpg,-0.4,1,0,5.533671
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_890.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_890.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_890.jpg,0,1,0,6.42855
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_10_957.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_10_957.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_10_957.jpg,0,1,0,7.113832
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_025.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_025.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_025.jpg,0,1,0,7.796344
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_094.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_094.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_094.jpg,-0.15,1,0,8.695447
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_162.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_162.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_162.jpg,-0.3,1,0,9.349491
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_231.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_231.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_231.jpg,-0.5000001,1,0,10.19008
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_300.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_300.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_300.jpg,0,1,0,10.7956
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_368.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_368.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_368.jpg,0,1,0,11.47678
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_436.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_436.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_436.jpg,0,1,0,12.36242
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_503.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_503.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_503.jpg,0,1,0,12.84914
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_570.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_570.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_570.jpg,-0.05,1,0,13.68646
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_639.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_639.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_639.jpg,-0.2,1,0,14.56413
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_708.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_708.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_708.jpg,-0.4,1,0,15.31785
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_777.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_777.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_777.jpg,0,1,0,15.73742
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_846.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_846.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_846.jpg,0,1,0,16.55986
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_914.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_914.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_914.jpg,0,1,0,17.39263
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_11_983.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_11_983.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_11_983.jpg,-0.15,1,0,17.812
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_055.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_055.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_055.jpg,-0.35,1,0,18.6059
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_125.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_125.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_125.jpg,-0.5000001,1,0,19.29367
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_194.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_194.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_194.jpg,0,1,0,19.93496
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_265.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_265.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_265.jpg,0,1,0,20.46953
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_335.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_335.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_335.jpg,0,1,0,21.26196
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_406.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_406.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_406.jpg,-0.1,1,0,22.05957
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_479.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_479.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_479.jpg,-0.25,1,0,22.64708
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_551.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_551.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_551.jpg,-0.45,1,0,23.34272
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_621.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_621.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_621.jpg,0,1,0,23.83946
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_694.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_694.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_694.jpg,0,1,0,24.59003
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_761.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_761.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_761.jpg,0,1,0,25.16309
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_833.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_833.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_833.jpg,-0.2,1,0,25.91922
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_900.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_900.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_900.jpg,-0.35,1,0,26.44361
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_12_967.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_12_967.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_12_967.jpg,0,1,0,27.09395
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_034.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_034.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_034.jpg,0,1,0,27.6411
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_102.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_102.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_102.jpg,0,1,0,28.1959
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_176.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_176.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_176.jpg,-0.1,1,0,28.93463
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_244.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_244.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_244.jpg,-0.25,1,0,29.46419
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_317.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_317.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_317.jpg,-0.45,1,0,30.09162
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_388.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_388.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_388.jpg,0,1,0,30.18274
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_459.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_459.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_459.jpg,0,1,0,30.18765
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_529.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_529.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_529.jpg,0,1,0,30.18998
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_600.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_600.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_600.jpg,-0.15,1,0,30.18728
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_671.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_671.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_671.jpg,-0.35,1,0,30.16686
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_741.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_741.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_741.jpg,0,1,0,30.18842
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_813.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_813.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_813.jpg,0,1,0,30.19007
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_883.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_883.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_883.jpg,0,1,0,30.19023
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_13_954.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_13_954.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_13_954.jpg,0,1,0,30.1903
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_14_025.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_14_025.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_14_025.jpg,0,1,0,30.19016
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_14_096.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_14_096.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_14_096.jpg,0,1,0,30.19032
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_14_167.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_14_167.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_14_167.jpg,-0.2,1,0,30.17998
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_14_239.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_14_239.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_14_239.jpg,-0.35,1,0,30.1637
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_14_308.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_14_308.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_14_308.jpg,0,1,0,30.18958
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_14_378.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_14_378.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_14_378.jpg,0,1,0,30.19004
C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\center_2021_01_26_18_26_14_449.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\left_2021_01_26_18_26_14_449.jpg,C:\Users\Sergei Karimov\Desktop\beta_simulator_windows\data\IMG\right_2021_01_26_18_26_14_449.jpg,0,1,0,30.19024
